0	0.692308	0.100000	100
1	0.954545	0.100000	100
2	1.000000	0.100000	100
3	0.769231	0.100000	100
4	0.923077	0.100000	100
0	0.692308	0.250000	100
1	0.954545	0.250000	100
2	0.954545	0.250000	100
3	0.769231	0.250000	100
4	0.923077	0.250000	100
0	0.692308	0.500000	100
1	0.954545	0.500000	100
2	1.000000	0.500000	100
3	0.769231	0.500000	100
4	0.923077	0.500000	100
0	0.692308	0.750000	100
1	1.000000	0.750000	100
2	1.000000	0.750000	100
3	0.769231	0.750000	100
4	0.923077	0.750000	100
0	0.692308	1.000000	100
1	0.954545	1.000000	100
2	1.000000	1.000000	100
3	0.769231	1.000000	100
4	0.923077	1.000000	100
0	0.692308	1.500000	100
1	0.954545	1.500000	100
2	0.954545	1.500000	100
3	0.769231	1.500000	100
4	0.923077	1.500000	100
0	0.692308	2.000000	100
1	0.954545	2.000000	100
2	0.954545	2.000000	100
3	0.769231	2.000000	100
4	0.867716	2.000000	100
0	0.692308	2.500000	100
1	0.954545	2.500000	100
2	0.954545	2.500000	100
3	0.769231	2.500000	100
4	0.923077	2.500000	100
0	0.692308	3.000000	100
1	0.954545	3.000000	100
2	0.954545	3.000000	100
3	0.769231	3.000000	100
4	0.923077	3.000000	100
0	0.692308	3.500000	100
1	0.954545	3.500000	100
2	0.954545	3.500000	100
3	0.769231	3.500000	100
4	0.923077	3.500000	100
0	0.692308	4.000000	100
1	0.954545	4.000000	100
2	0.954545	4.000000	100
3	0.769231	4.000000	100
4	0.923077	4.000000	100
0	0.692308	6.000000	100
1	0.954545	6.000000	100
2	0.954545	6.000000	100
3	0.769231	6.000000	100
4	0.923077	6.000000	100
0	0.692308	0.100000	500
1	0.954545	0.100000	500
2	0.954545	0.100000	500
3	0.769231	0.100000	500
4	0.923077	0.100000	500
0	0.692308	0.250000	500
1	0.954545	0.250000	500
2	0.954545	0.250000	500
3	0.769231	0.250000	500
4	0.923077	0.250000	500
0	0.692308	0.500000	500
1	0.954545	0.500000	500
2	0.954545	0.500000	500
3	0.769231	0.500000	500
4	0.923077	0.500000	500
0	0.692308	0.750000	500
1	0.954545	0.750000	500
2	0.954545	0.750000	500
3	0.769231	0.750000	500
4	0.923077	0.750000	500
0	0.692308	1.000000	500
1	0.954545	1.000000	500
2	0.954545	1.000000	500
3	0.769231	1.000000	500
4	0.923077	1.000000	500
0	0.692308	1.500000	500
1	0.954545	1.500000	500
2	0.954545	1.500000	500
3	0.769231	1.500000	500
4	0.923077	1.500000	500
0	0.692308	2.000000	500
1	0.954545	2.000000	500
2	0.954545	2.000000	500
3	0.769231	2.000000	500
4	0.923077	2.000000	500
0	0.692308	2.500000	500
1	0.954545	2.500000	500
2	0.954545	2.500000	500
3	0.769231	2.500000	500
4	0.923077	2.500000	500
0	0.692308	3.000000	500
1	0.954545	3.000000	500
2	0.954545	3.000000	500
3	0.769231	3.000000	500
4	0.923077	3.000000	500
0	0.692308	3.500000	500
1	0.954545	3.500000	500
2	0.954545	3.500000	500
3	0.769231	3.500000	500
4	0.923077	3.500000	500
0	0.692308	4.000000	500
1	0.954545	4.000000	500
2	0.954545	4.000000	500
3	0.769231	4.000000	500
4	0.923077	4.000000	500
0	0.692308	6.000000	500
1	0.954545	6.000000	500
2	0.954545	6.000000	500
3	0.769231	6.000000	500
4	0.923077	6.000000	500
