4	0.784416	0.500000	100
0	0.714286	0.750000	100
1	0.791558	0.750000	100
2	0.977273	0.750000	100
3	0.855844	0.750000	100
4	0.775974	0.750000	100
0	0.714286	1.000000	100
1	0.791558	1.000000	100
2	0.977273	1.000000	100
3	0.841558	1.000000	100
4	0.755844	1.000000	100
0	0.714286	1.500000	100
1	0.791558	1.500000	100
2	0.977273	1.500000	100
3	0.841558	1.500000	100
4	0.777273	1.500000	100
0	0.714286	2.000000	100
1	0.791558	2.000000	100
2	0.977273	2.000000	100
3	0.841558	2.000000	100
4	0.777273	2.000000	100
0	0.714286	2.500000	100
1	0.791558	2.500000	100
2	0.977273	2.500000	100
3	0.841558	2.500000	100
4	0.777273	2.500000	100
0	0.714286	3.000000	100
1	0.791558	3.000000	100
2	0.977273	3.000000	100
3	0.841558	3.000000	100
4	0.777273	3.000000	100
0	0.714286	3.500000	100
1	0.791558	3.500000	100
2	0.977273	3.500000	100
3	0.841558	3.500000	100
4	0.777273	3.500000	100
0	0.714286	4.000000	100
1	0.791558	4.000000	100
2	0.977273	4.000000	100
3	0.841558	4.000000	100
4	0.777273	4.000000	100
0	0.714286	6.000000	100
1	0.791558	6.000000	100
2	0.977273	6.000000	100
3	0.841558	6.000000	100
4	0.777273	6.000000	100
0	0.714286	0.100000	500
1	0.812987	0.100000	500
2	0.977273	0.100000	500
3	0.841558	0.100000	500
4	0.765909	0.100000	500
0	0.714286	0.250000	500
1	0.812987	0.250000	500
2	0.977273	0.250000	500
3	0.841558	0.250000	500
4	0.765909	0.250000	500
0	0.714286	0.500000	500
1	0.812987	0.500000	500
2	0.977273	0.500000	500
3	0.841558	0.500000	500
4	0.765909	0.500000	500
0	0.714286	0.750000	500
1	0.812987	0.750000	500
2	0.977273	0.750000	500
3	0.841558	0.750000	500
4	0.765909	0.750000	500
0	0.714286	1.000000	500
1	0.812987	1.000000	500
2	0.977273	1.000000	500
3	0.841558	1.000000	500
4	0.765909	1.000000	500
0	0.714286	1.500000	500
1	0.812987	1.500000	500
2	0.977273	1.500000	500
3	0.841558	1.500000	500
4	0.765909	1.500000	500
0	0.714286	2.000000	500
1	0.812987	2.000000	500
2	0.977273	2.000000	500
3	0.841558	2.000000	500
4	0.765909	2.000000	500
0	0.714286	2.500000	500
1	0.812987	2.500000	500
2	0.977273	2.500000	500
3	0.841558	2.500000	500
4	0.765909	2.500000	500
0	0.714286	3.000000	500
1	0.812987	3.000000	500
2	0.977273	3.000000	500
3	0.841558	3.000000	500
4	0.765909	3.000000	500
0	0.714286	3.500000	500
1	0.812987	3.500000	500
2	0.977273	3.500000	500
3	0.841558	3.500000	500
4	0.765909	3.500000	500
0	0.714286	4.000000	500
1	0.812987	4.000000	500
2	0.977273	4.000000	500
3	0.841558	4.000000	500
4	0.765909	4.000000	500
0	0.714286	6.000000	500
1	0.812987	6.000000	500
2	0.977273	6.000000	500
3	0.841558	6.000000	500
4	0.765909	6.000000	500
